,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_tcp,proto_udp,service_dhcp,service_dns,service_http,service_irc,conn_state_OTH,conn_state_RSTR,conn_state_S0,conn_state_S1,conn_state_S3,conn_state_SF,history_C,history_D,history_Dd,history_Other,history_S,history_ShAdDaf,history_ShAdDaft,history_ShAdfDr
42,0.6289618407144717,0.0012383027415082213,0.6186130112511954,3.0974249756018214e-07,4.748395894463857e-05,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,0.0018842200401354187,0.00191231562612662,0.49615513009044887,6.353692257644762e-07,0.0002922089781208527,0.0,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,0.0018842200401354187,0.00191231562612662,0.49615513009044887,6.353692257644762e-07,0.0002922089781208527,0.0,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,0.6289924784387015,0.0012383027415082213,0.6151367381413512,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,0.6289924784387015,0.0012383027415082213,0.1617233447197849,1.9987656893840813e-06,0.75528106851083,0.5,0.0050422901756668834,7.324186396086952e-05,0.08598130841121496,0.780030785625481,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,0.6290537538871612,0.0012383027415082213,0.6091461408370721,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,0.7505936059069532,0.10448767183409877,0.6100440109854796,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,0.6290537538871612,0.0012383027415082213,0.6186130112511954,5.16237495933637e-07,4.748395894463857e-05,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,0.7505936059069532,0.10448767183409877,0.6141555560032114,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,0.6290537538871612,0.0012383027415082213,0.6186130112511954,5.16237495933637e-07,4.748395894463857e-05,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,0.7506855190796428,0.10448767183409877,0.616518076831209,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,0.0018842200401354187,0.00191231562612662,0.49615513009044887,6.353692257644762e-07,0.0002922089781208527,0.0,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,0.7506855190796428,0.10448767183409877,0.6146827669365073,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,0.7507161568038726,0.10448767183409877,0.6160960011204191,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,0.6290537538871612,0.0012383027415082213,0.6186130112511954,5.16237495933637e-07,4.748395894463857e-05,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,0.7507161568038726,0.10448767183409877,0.6156054819960727,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,0.7507467945281024,0.10448767183409877,0.6156187677883329,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,0.7507467945281024,0.10448767183409877,0.6156054819960728,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,0.7507774322523323,0.10448767183409877,0.615136977957096,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,0.7507774322523323,0.10448767183409877,0.6151845094377087,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,0.7508080699765621,0.10448767183409877,0.6146575862833067,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,0.6290537538871612,0.0012383027415082213,0.6186130112511954,5.16237495933637e-07,4.748395894463857e-05,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64,0.750838707700792,0.10448767183409877,0.6144132140393892,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,0.750838707700792,0.10448767183409877,0.6143215084985904,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66,0.7508693454250218,0.10448767183409877,0.6139407770221983,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,0.7508693454250218,0.10448767183409877,0.613878281039112,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,0.7508999831492517,0.10448767183409877,0.6134589871909614,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69,0.7508999831492517,0.10448767183409877,0.6134228709397995,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70,0.0018842200401354187,0.00191231562612662,0.49615513009044887,6.353692257644762e-07,0.0002922089781208527,0.0,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71,0.7509306208734815,0.10448767183409877,0.6129208406597043,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72,0.7509306208734815,0.10448767183409877,0.6129203130650659,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73,0.7509612585977113,0.10448767183409877,0.6123805357867443,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74,0.7509612585977113,0.10448767183409877,0.6124164122221614,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75,0.7509918963219412,0.10448767183409877,0.6119004246657208,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76,0.7509918963219412,0.10448767183409877,0.6119129430475977,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77,0.751022534046171,0.10448767183409877,0.6114212728076764,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78,0.751022534046171,0.10448767183409877,0.6119129430475977,0.0,0.0,0.0,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79,0.6295439574748387,0.0012383027415082213,0.6247243318013903,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
80,0.0018842200401354187,0.00191231562612662,0.49615513009044887,6.353692257644762e-07,0.0002922089781208527,0.0,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.7510838094946307,0.10448767183409877,0.6109416413181423,0.0,0.0,0.0,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
